Date-Time (UTC),drifter ID,Latitude,Longitude
2018/09/21 04:00:00,RockBLOCK_14437_201809200000,82.2871551514,18.9007205963
2018/09/21 04:00:00,RockBLOCK_14437_201809201200,82.2885284424,18.6424903870
2018/09/21 04:00:00,RockBLOCK_14437_201809210000,82.2818908691,18.4284801483
2018/09/21 05:00:00,RockBLOCK_14438_201809200000,82.1433334351,19.4412899017
2018/09/21 05:00:00,RockBLOCK_14438_201809201200,82.1181945801,19.1114826202
2018/09/21 05:00:00,RockBLOCK_14438_201809210000,82.0628204346,18.7992992401
2018/09/21 05:00:00,RockBLOCK_14432_201809200000,82.3877563477,18.9052677155
2018/09/21 05:00:00,RockBLOCK_14432_201809201200,82.3869400024,18.6965408325
2018/09/21 05:00:00,RockBLOCK_14432_201809210000,82.3815612793,18.4918518066
2018/09/21 05:00:00,RockBLOCK_14435_201809200000,82.1989059448,19.0842838287
2018/09/21 05:00:00,RockBLOCK_14435_201809201200,82.1893692017,18.6723976135
2018/09/21 05:00:00,RockBLOCK_14435_201809210000,82.1880187988,18.4694213867
2018/09/21 05:00:00,RockBLOCK_14437_201809200000,82.2861785889,18.8924694061
2018/09/21 05:00:00,RockBLOCK_14437_201809201200,82.2874832153,18.6347045898
2018/09/21 05:00:00,RockBLOCK_14437_201809210000,82.2808074951,18.4208164215
2018/09/21 06:00:00,RockBLOCK_14438_201809200000,82.1442718506,19.4244403839
2018/09/21 06:00:00,RockBLOCK_14438_201809201200,82.1199417114,19.0907840729
2018/09/21 06:00:00,RockBLOCK_14438_201809210000,82.0655212402,18.7788734436
2018/09/21 06:00:00,RockBLOCK_14432_201809200000,82.3867645264,18.8938007355
2018/09/21 06:00:00,RockBLOCK_14432_201809201200,82.3858337402,18.6855583191
2018/09/21 06:00:00,RockBLOCK_14432_201809210000,82.3803405762,18.4813480377
2018/09/21 06:00:00,RockBLOCK_14435_201809200000,82.1977081299,19.0740222931
2018/09/21 06:00:00,RockBLOCK_14435_201809201200,82.1881866455,18.6620864868
2018/09/21 06:00:00,RockBLOCK_14435_201809210000,82.1868820190,18.4590549469
2018/09/21 06:00:00,RockBLOCK_14437_201809200000,82.2849731445,18.8827228546
2018/09/21 06:00:00,RockBLOCK_14437_201809201200,82.2861785889,18.6253128052
2018/09/21 06:00:00,RockBLOCK_14437_201809210000,82.2794494629,18.4116077423
2018/09/21 07:00:00,RockBLOCK_14438_201809200000,82.1448898315,19.4080848694
2018/09/21 07:00:00,RockBLOCK_14438_201809201200,82.1213989258,19.0714778900
2018/09/21 07:00:00,RockBLOCK_14438_201809210000,82.0682144165,18.7589149475
2018/09/21 07:00:00,RockBLOCK_14432_201809200000,82.3855285645,18.8816108704
2018/09/21 07:00:00,RockBLOCK_14432_201809201200,82.3844833374,18.6737613678
2018/09/21 07:00:00,RockBLOCK_14432_201809210000,82.3788757324,18.4698810577
2018/09/21 07:00:00,RockBLOCK_14435_201809200000,82.1963424683,19.0633926392
2018/09/21 07:00:00,RockBLOCK_14435_201809201200,82.1867752075,18.6515007019
2018/09/21 07:00:00,RockBLOCK_14435_201809210000,82.1855010986,18.4483089447
2018/09/21 07:00:00,RockBLOCK_14437_201809200000,82.2835464478,18.8716888428
2018/09/21 07:00:00,RockBLOCK_14437_201809201200,82.2846374512,18.6144828796
2018/09/21 07:00:00,RockBLOCK_14437_201809210000,82.2778244019,18.4010028839
2018/09/21 08:00:00,RockBLOCK_14438_201809200000,82.1451568604,19.3929996490
2018/09/21 08:00:00,RockBLOCK_14438_201809201200,82.1224670410,19.0546684265
2018/09/21 08:00:00,RockBLOCK_14438_201809210000,82.0707168579,18.7416000366
2018/09/21 08:00:00,RockBLOCK_14432_201809200000,82.3840637207,18.8693466187
2018/09/21 08:00:00,RockBLOCK_14432_201809201200,82.3829116821,18.6618423462
2018/09/21 08:00:00,RockBLOCK_14432_201809210000,82.3771820068,18.4581909180
